0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,class,triple
-0.07644896,0.19360627,0.21962495,0.12017394,0.014410659,-3.1089725,0.7382167,1.792999,-0.16858038,-0.34188032,0.05229812,-0.059201587,-2.6362963,-0.15615219,3.072229,-0.08290574,pos,33
0.052461177,-2.2116961,0.0055389386,-0.071555816,-0.023012266,-1.9080688,-0.35880688,-0.111532144,0.25842807,-0.3699974,-0.21742138,0.01814654,-5.610407,-2.009045,-2.653922,0.3121277,neg,33
0.0861829,0.57850254,-0.07202541,-0.017677834,0.2369034,-2.4389658,0.37602746,1.1958712,0.014972889,0.22090746,0.92961574,-0.18541226,-3.9297907,2.2226822,0.16206501,-0.08790534,pos,34
-0.15687339,0.9476003,-0.23152408,-0.5680454,0.71717644,-3.7690854,-0.44059017,-1.9518946,-0.04786462,-0.60157436,0.1753839,-0.58658993,-2.5843582,-1.6808549,-0.724534,0.5019607,neg,34
1.2540603,-0.13080144,-0.15338153,-0.09024909,0.72496104,-1.4853395,0.16301464,0.39362365,0.06580113,0.023199458,0.2228587,0.5949368,-3.5381756,0.09639852,-0.07719636,1.5052786,pos,35
0.4667578,-0.40662837,-0.12054889,-0.12548515,-1.3912519,-0.15925679,-0.18055427,-0.4839134,0.06696553,0.0065379133,0.071192555,0.054220293,-4.235878,-0.4440555,-0.38722804,-0.72939295,neg,35
1.4536,0.69380975,0.028706586,0.0011618703,0.06457928,-1.3067415,1.3537146,0.40939707,-0.058429923,1.2251325,0.21813576,-0.18606684,-4.980371,-0.09368475,1.3682138,0.18036081,pos,36
-0.5016522,-1.7419087,0.018193211,-0.00050371425,0.052586854,-1.2655772,-0.22367844,-0.09430722,0.09094741,-2.1450863,1.8201241,-0.09543799,-6.5197544,0.12463014,-0.67837566,-0.4181622,neg,36
0.10767054,0.08388493,0.011924741,0.42863527,0.56431884,-3.616888,0.14952774,2.4028518,-0.023264106,0.17160587,0.2494349,-0.4949009,-2.9097025,-0.10762604,2.330602,0.23599781,pos,37
0.018577386,0.3210962,0.0638727,0.09136864,0.51564544,-3.496391,-0.187221,-0.9550304,0.114561066,-0.24466689,-0.30552238,-0.2522097,-5.5729356,-0.040337346,-0.042427134,0.41101927,neg,37
0.17089997,1.0592991,-0.024354005,-0.029819135,-0.32407698,-2.138133,1.2355069,1.4214652,-0.035360888,0.57221425,-0.12435935,-0.040958345,-4.6436296,0.2157061,1.565779,-0.016865093,pos,38
0.25315598,0.64415216,-0.05607882,-0.06714841,0.23155244,0.10796652,-0.19669655,0.32835,0.011459585,0.22244066,-0.484868,-0.018801687,-10.624735,0.20048837,1.014753,-0.12064168,neg,38
0.10737168,-0.6564202,0.13815369,-0.24569182,1.9290373,-2.2031314,0.32283154,1.45578,0.5946027,-0.75582844,1.0900447,0.27165902,-2.2272027,-0.082119614,0.2493108,0.14576939,pos,39
0.13950375,-0.164187,0.010874618,-0.024913669,-0.22761089,-1.0227146,-0.20058551,-0.325094,-0.48549893,-0.5939921,0.0003353206,-1.0221289,-5.834572,0.13853355,0.70857006,-0.028028246,neg,39
1.1863797,-0.020303447,0.30149043,0.95714617,0.15335144,-1.7755235,0.27779058,1.0780915,-0.18895988,0.7545819,0.58919036,-0.67990243,-5.0242615,0.7509628,1.540065,0.20256698,pos,40
1.0899341,0.20232444,0.14287788,0.7325287,0.10667885,-1.4539169,0.08974933,2.1325927,-0.0573249,0.7112308,-2.004847,-1.5111808,-4.959929,-0.58874774,1.4109038,0.08137298,neg,40
-0.03199594,0.65632284,-0.24892604,0.040024847,0.9653986,-0.84663844,1.6851276,3.2797496,0.19379951,-0.023564227,0.20598812,0.4237533,-5.9171996,-0.29662535,-0.08109555,-0.1580691,pos,41
-0.08867081,1.3158227,-0.09984776,0.6012317,0.9005712,-0.6415218,0.7168543,2.4605913,-0.08520942,-0.08622303,0.17387785,-0.6707168,-7.1378317,-0.26362336,-0.27331248,-0.16270062,neg,41
0.2929572,-0.13905986,0.92323524,0.12870984,0.15508863,-0.97211576,0.044694968,2.3588305,0.05625351,-0.45024878,-0.07758383,1.9319007,-3.3341062,-0.04195487,0.23598959,-0.22624326,pos,42
0.24477986,-0.666152,0.38949826,0.028778816,-0.3626649,-0.23734936,-0.03830525,-0.96337974,0.046150215,0.33572766,0.0667831,-0.4573483,-5.664002,0.09632361,-0.3048649,0.45432204,neg,42
-0.19510259,0.4027975,0.29714254,0.1747459,-0.12166561,-0.83126163,0.7778021,0.16137223,0.3141557,0.24762745,0.4538589,-0.10954283,-3.7568245,0.1517659,0.73287505,1.4883492,pos,43
-0.5568844,-0.42185086,0.45408008,-0.09979994,-0.10685075,0.12940888,0.27199775,0.19594987,0.017980944,0.06916541,0.06861341,-0.0057678865,-7.949509,0.41268155,0.26108775,0.7652001,neg,43
0.0023625628,0.09053697,1.8842742,1.3715507,-0.2473649,-2.7944574,1.3545749,1.0349427,0.50392914,0.016652055,0.13339843,0.20989259,-4.0895486,0.32047316,0.224705,0.20891102,pos,44
-0.0042462153,-0.028850943,0.20437731,-0.35021627,0.066687815,-1.9042916,0.25925434,-1.3359841,-0.11695036,0.15656124,0.5226755,0.04170404,-5.845292,0.6263061,-0.062085383,-0.05244121,neg,44
0.7037273,0.35167053,0.00078399404,0.0040524914,-0.048132285,-1.717057,0.16518056,0.23665687,0.497165,-0.07657174,-0.0016794828,-0.4786192,0.012222864,0.11374223,0.08165293,0.12544528,pos,45
1.9468341,-0.119632974,-0.002455985,0.11077707,-0.05262163,-0.6538647,0.3426103,0.03365376,0.23350821,-0.036286104,-0.006297191,-0.93778944,-8.31446,0.040125646,0.049893055,-0.0468644,neg,45
0.09068508,0.2544036,0.023093848,-1.2705449,0.29762864,-2.201852,0.057032432,1.0902706,1.6108247,-0.0085383225,0.34480187,0.049719974,-1.6993356,-0.06839323,0.22280335,0.23701583,pos,46
-0.689997,-0.84639347,-0.021145428,-0.5127106,-0.14123927,-0.3998099,-0.22914213,1.7998797,-0.26921833,-0.14411166,-0.14397524,-0.0033092755,-1.8646963,0.2628733,-0.16695075,0.7775576,neg,46
0.66433406,-0.3781508,1.6496174,0.9745028,0.25554246,-2.5051665,1.1830344,0.08718017,0.01001744,0.27738482,-0.020996798,0.34797698,-4.934149,1.1351857,-0.22591338,1.0115899,pos,47
-0.008627506,-0.48768598,0.37268993,-1.7166078,-0.035829738,-4.719651,-1.1926843,-0.0399652,-0.004451368,0.038494833,0.08106393,-0.17865539,-7.2588854,-0.16583961,0.51325965,-0.8415155,neg,47
1.6390876,-0.23814328,1.9030757,0.25657833,1.2342417,-2.5536242,0.32584724,0.9990417,-0.07793765,-0.38294366,-0.03601691,0.987731,-4.9020944,0.9643504,0.31365392,0.117499135,pos,48
0.32771388,-0.81631064,-1.7466539,0.78199315,1.8093448,-1.9582201,-2.7432325e-06,0.22437055,-0.03314274,-0.35152256,-0.05038746,-2.642429,-5.5809727,0.18937974,0.70964026,0.10750691,neg,48
0.73186994,0.93661326,0.30190963,0.9244519,1.2961814,-0.12415211,-0.36332044,-0.009419211,0.09111687,0.15122311,0.00467155,1.3561786,-4.779956,-0.027043087,0.36376867,0.019476797,pos,49
0.22781241,-1.572588,0.25691387,1.3029859,1.150443,-0.09613694,-0.2001591,-0.2107976,-0.10682506,-0.14155586,0.057412885,-0.0024718943,-6.6130977,-0.3099458,-0.87903154,-0.024067232,neg,49
0.79665464,0.48289794,0.0005631742,0.046280086,-0.001873116,-3.0102448,0.1883817,1.157026,0.32507107,0.13500069,1.3156008,0.04825783,-2.0876374,-0.16896273,0.005766196,-0.40083492,pos,50
0.3549194,-1.0986966,0.0035079287,0.11358311,0.0028546297,-2.5403159,0.28819925,-1.276885,-0.91709626,0.010505348,-0.73633444,0.24588342,-2.246274,-0.36545327,0.08974547,-1.2058094,neg,50
0.00046995218,-0.52981645,0.18644689,1.134832,-0.26076427,-0.7259831,0.29896545,0.92896175,0.037557002,1.6233685,-0.09438423,-0.1009019,-3.3522232,-0.11303152,-0.6639299,0.9822013,pos,51
0.03182127,-1.4754658,0.2814565,0.31464997,-0.33449078,0.4589141,-0.65732723,-0.0543784,0.032377403,0.8575142,-0.0535154,-0.2255415,-4.213127,-0.44623888,-0.43662515,0.4010818,neg,51
0.5673788,-0.37242973,0.4243796,0.19385035,-0.20636351,0.23569927,0.11449272,0.56444657,-0.21380937,-0.1022006,-0.041466065,1.1978263,-1.4758327,0.037581872,-0.8934049,0.5125415,pos,52
0.35817084,-1.428314,-0.34672204,0.59653765,0.48729953,0.13077618,0.10850336,0.022582317,0.08918198,0.119690046,-0.18952419,0.8099572,-8.217052,-0.027051227,0.71674466,-0.17460513,neg,52
0.42402756,2.6417165,-0.20322603,0.03443594,0.0544898,-1.4857249,-0.046407178,2.235635,-0.0377165,0.06290723,-0.017721009,-0.9964458,-3.2294145,-0.071742624,0.074084,0.0019096906,pos,53
-0.0705625,0.38437256,-0.041673474,0.04904255,0.050940268,-1.6855553,-0.24569856,-1.3773211,0.15267467,-0.24353385,-0.054267883,-1.3832355,-8.879431,-0.00431237,-0.016490594,0.25923115,neg,53
-0.11962879,0.56057173,-0.72078174,-0.14064953,0.58471406,-1.8990806,2.2423182,1.7072463,0.18331526,0.6227992,-0.17841293,0.2287756,-3.2330143,0.4247085,-0.07042053,0.23072396,pos,54
-1.0713718,0.26600996,0.2728092,0.01501382,-0.31780955,-1.0221323,-0.045785077,-1.6753994,0.062762186,0.408477,0.019622434,-0.024047188,-5.7544975,-0.13685639,-0.046427682,-0.04523271,neg,54
0.65863127,-0.20930095,0.433363,0.13756417,0.08258086,-1.2932981,0.052826837,0.5348888,0.2108244,-0.10634115,0.31482244,1.1397971,-4.6765084,-0.41117442,0.13430499,2.3996043,pos,55
-0.0023978672,-1.0645244,-0.30699056,-0.33272532,-0.23790562,-1.4105481,0.011003347,-0.018347736,0.097102456,0.17744763,-0.6199561,-1.092187,-6.1722674,-0.29457453,-0.1018199,-2.13908,neg,55
0.035552304,-0.23271304,0.4829356,-0.07937425,-0.15276027,-2.0077176,-0.11086556,-0.09787106,0.42156702,0.21467426,2.611672,0.8575545,-3.2432668,0.048928626,1.5604244,0.98554325,pos,56
-0.12827568,0.12551124,-0.6938509,0.13526942,-0.21171327,-3.3507893,0.49400717,-0.38691086,0.066717006,-0.054760348,-0.06836311,-0.7161505,-4.424692,-0.017743945,-1.1829118,0.17094839,neg,56
1.5385066,-0.08993257,-0.042613793,0.20204923,-0.077266894,-0.7702091,-0.36310005,1.6286957,-0.13144839,0.21753187,0.4257195,1.7673386,-3.7561505,-0.020252109,0.13609405,0.19521464,pos,57
0.2525824,0.27380827,0.06081277,-0.029399797,0.23104839,-3.2792807,-0.35231775,1.4006678,-0.010760885,0.43139938,0.3845313,-3.5367477,-4.440335,-0.00031958544,0.13954501,-0.23183708,neg,57
3.2541473,-0.5545204,-1.2177145,0.115975946,1.2231141,-1.9094055,1.585772,0.13762645,-0.0147088375,0.1659993,0.1771216,-0.2527656,-4.5169144,-0.011856136,0.49960518,1.3577639,pos,58
-0.83299655,-0.09154543,-1.0637091,0.003191801,-1.6276186,-1.0916556,0.50070226,0.21074569,0.16388923,-0.8641763,0.40474218,-0.31834036,-5.8305683,0.07848853,-0.14349186,-0.5470003,neg,58
0.01852291,-0.27716154,0.2384047,1.2646794,0.031119496,-2.2282262,0.086165026,0.03914306,0.15755841,0.64371896,1.7910227,-0.16273396,-4.0721083,0.10495627,0.8001944,1.8227851,pos,59
0.0016974815,-0.21961768,0.09389018,0.46319726,-0.02240422,-2.2032359,0.13703378,0.03771824,-0.36278474,0.55093527,1.7129703,-0.22427934,-4.342044,0.05574465,-0.32725343,2.0847526,neg,59
-0.041584346,2.1195633,0.098535866,-0.036642857,-0.5823363,-0.75094014,0.68958145,1.6615218,-0.021568768,-0.2565997,0.6993268,0.816892,-5.1622148,-0.44504073,0.036850303,1.0458955,pos,60
-0.0025126298,-0.19202793,-0.07270685,-0.041687865,0.22455741,-0.61954504,0.31446925,-1.2661258,-0.011818092,0.08817185,-0.3833518,0.30532452,-6.7132926,-0.51059014,0.008197833,-0.19764769,neg,60
-0.06466456,0.48805895,1.3901541,0.072083965,0.09665759,-2.4697447,0.5502998,1.6168392,-0.0005236492,-0.042604305,0.56236553,1.1004832,-3.116403,-0.0021737562,-0.24182959,0.18625776,pos,61
-0.023064272,-0.08026267,1.021872,-0.28064957,0.11755142,-1.4797562,-1.2051467,2.1020656,-0.02421954,-0.01127758,-0.15363999,0.5384626,-2.8733146,1.0029255,0.05272106,0.564161,neg,61
0.06930741,-0.2908255,0.018779736,-0.19873944,-0.0010626032,-2.794936,0.76878947,0.6290447,0.011905295,0.7372286,0.02035818,2.1389139,-2.8116906,0.1342672,1.5541304,-0.1592716,pos,62
0.036538683,-0.8263107,-0.031653665,-0.26768073,0.00026914693,-2.465293,0.43450382,-0.013111177,-0.014298655,1.8942698,0.9158128,-0.42560273,-7.52145,0.2836657,-1.0537457,-0.112444445,neg,62
-0.0760886,0.3382471,0.13550279,-0.100803144,-0.009158388,-0.47616538,0.47976816,0.035724144,0.4010036,0.5560446,1.2064435,0.079014465,-4.4671807,0.23063283,0.2880251,2.1324413,pos,63
-0.058784064,0.2429497,-0.12158434,-0.09388358,0.024128271,-0.91939193,-0.11730834,0.11239909,-0.051568776,-0.56501573,0.41478935,0.0054067615,-8.407375,0.05426477,-0.070581615,-0.237978,neg,63
